EC_number	Organism_name	Protein_file	Mol_file	pH	Temperature	kcat_value_with_ref
2.5.1.54	Pyrococcus furiosus	4C1K.pdb	mol_2444.sdf	6.8	60°C	[(3.0, '62'), (1.4, '62'), (3.0, '62'), (1.7, '62'), (3.0, '62'), (2.5, '62'), (3.0, '62'), (1.12, '62'), (1.4, '62'), (3.0, '62'), (1.4, '62'), (1.7, '62'), (1.4, '62'), (2.5, '62'), (1.4, '62'), (1.12, '62'), (1.7, '62'), (3.0, '62'), (1.7, '62'), (1.4, '62'), (1.7, '62'), (2.5, '62'), (1.7, '62'), (1.12, '62'), (2.5, '62'), (3.0, '62'), (2.5, '62'), (1.4, '62'), (2.5, '62'), (1.7, '62'), (2.5, '62'), (1.12, '62'), (1.12, '62'), (3.0, '62'), (1.12, '62'), (1.4, '62'), (1.12, '62'), (1.7, '62'), (1.12, '62'), (2.5, '62')]
2.5.1.6	Escherichia coli	7R2W.pdb	mol_5591.sdf	-----	-----	[(3.67e-07, '39'), (4.5e-07, '39'), (3.67e-07, '39'), (6.67e-07, '39'), (3.67e-07, '39'), (2.17e-06, '39'), (3.67e-07, '39'), (1.2e-05, '39'), (3.67e-07, '39'), (0.000417, '39'), (4.5e-07, '39'), (3.67e-07, '39'), (4.5e-07, '39'), (6.67e-07, '39'), (4.5e-07, '39'), (2.17e-06, '39'), (4.5e-07, '39'), (1.2e-05, '39'), (4.5e-07, '39'), (0.000417, '39'), (6.67e-07, '39'), (3.67e-07, '39'), (6.67e-07, '39'), (4.5e-07, '39'), (6.67e-07, '39'), (2.17e-06, '39'), (6.67e-07, '39'), (1.2e-05, '39'), (6.67e-07, '39'), (0.000417, '39'), (2.17e-06, '39'), (3.67e-07, '39'), (2.17e-06, '39'), (4.5e-07, '39'), (2.17e-06, '39'), (6.67e-07, '39'), (2.17e-06, '39'), (1.2e-05, '39'), (2.17e-06, '39'), (0.000417, '39'), (1.2e-05, '39'), (3.67e-07, '39'), (1.2e-05, '39'), (4.5e-07, '39'), (1.2e-05, '39'), (6.67e-07, '39'), (1.2e-05, '39'), (2.17e-06, '39'), (1.2e-05, '39'), (0.000417, '39'), (0.000417, '39'), (3.67e-07, '39'), (0.000417, '39'), (4.5e-07, '39'), (0.000417, '39'), (6.67e-07, '39'), (0.000417, '39'), (2.17e-06, '39'), (0.000417, '39'), (1.2e-05, '39')]
2.5.1.65	Aeropyrum pernix	5B36.pdb	mol_2476.sdf	7.5	80°C	[(33.0, '10'), (730.0, '10'), (730.0, '10'), (33.0, '10')]
2.5.1.92	Solanum habrochaites	5HXP.pdb	mol_2452.sdf	7.6	30°C	[(0.19, '3'), (0.15, '3'), (0.19, '3'), (0.066, '3'), (0.15, '3'), (0.19, '3'), (0.15, '3'), (0.066, '3'), (0.066, '3'), (0.19, '3'), (0.066, '3'), (0.15, '3')]
2.5.1.92	Solanum habrochaites	5HXP.pdb	mol_2393.sdf	7.6	30°C	[(0.01, '3'), (0.022, '3'), (0.01, '3'), (0.055, '3'), (0.022, '3'), (0.01, '3'), (0.022, '3'), (0.055, '3'), (0.055, '3'), (0.01, '3'), (0.055, '3'), (0.022, '3')]
2.6.1.44	Homo sapiens	1H0C.pdb	mol_1396.sdf	7.4	25°C	[(37.0, '74'), (0.147, '66'), (0.147, '66'), (37.0, '74')]
2.6.1.52	Entamoeba histolytica	5YII.pdb	mol_2400.sdf	8.5	-----	[(0.012, '41'), (0.054, '41'), (0.012, '41'), (0.625, '41'), (0.054, '41'), (0.012, '41'), (0.054, '41'), (0.625, '41'), (0.625, '41'), (0.012, '41'), (0.625, '41'), (0.054, '41')]
2.7.1.1	Homo sapiens	3F9M.pdb	mol_110.sdf	7.6	°C	[(33.0, '240'), (0.037, '240'), (33.0, '240'), (0.026, '240'), (33.0, '240'), (0.042, '240'), (33.0, '240'), (40.1, '240'), (33.0, '240'), (29.0, "{148: '23-Residue C-terminal alpha-helix governs kinetic cooperativity in monomeric human glucokinase,2009', 240: 'Role of connecting loop I in catalysis and allosteric regulation of human glucokinase,2014'}"), (0.037, '240'), (33.0, '240'), (0.037, '240'), (0.026, '240'), (0.037, '240'), (0.042, '240'), (0.037, '240'), (40.1, '240'), (0.037, '240'), (29.0, "{148: '23-Residue C-terminal alpha-helix governs kinetic cooperativity in monomeric human glucokinase,2009', 240: 'Role of connecting loop I in catalysis and allosteric regulation of human glucokinase,2014'}"), (0.026, '240'), (33.0, '240'), (0.026, '240'), (0.037, '240'), (0.026, '240'), (0.042, '240'), (0.026, '240'), (40.1, '240'), (0.026, '240'), (29.0, "{148: '23-Residue C-terminal alpha-helix governs kinetic cooperativity in monomeric human glucokinase,2009', 240: 'Role of connecting loop I in catalysis and allosteric regulation of human glucokinase,2014'}"), (0.042, '240'), (33.0, '240'), (0.042, '240'), (0.037, '240'), (0.042, '240'), (0.026, '240'), (0.042, '240'), (40.1, '240'), (0.042, '240'), (29.0, "{148: '23-Residue C-terminal alpha-helix governs kinetic cooperativity in monomeric human glucokinase,2009', 240: 'Role of connecting loop I in catalysis and allosteric regulation of human glucokinase,2014'}"), (40.1, '240'), (33.0, '240'), (40.1, '240'), (0.037, '240'), (40.1, '240'), (0.026, '240'), (40.1, '240'), (0.042, '240'), (40.1, '240'), (29.0, "{148: '23-Residue C-terminal alpha-helix governs kinetic cooperativity in monomeric human glucokinase,2009', 240: 'Role of connecting loop I in catalysis and allosteric regulation of human glucokinase,2014'}"), (29.0, "{148: '23-Residue C-terminal alpha-helix governs kinetic cooperativity in monomeric human glucokinase,2009', 240: 'Role of connecting loop I in catalysis and allosteric regulation of human glucokinase,2014'}"), (33.0, '240'), (29.0, "{148: '23-Residue C-terminal alpha-helix governs kinetic cooperativity in monomeric human glucokinase,2009', 240: 'Role of connecting loop I in catalysis and allosteric regulation of human glucokinase,2014'}"), (0.037, '240'), (29.0, "{148: '23-Residue C-terminal alpha-helix governs kinetic cooperativity in monomeric human glucokinase,2009', 240: 'Role of connecting loop I in catalysis and allosteric regulation of human glucokinase,2014'}"), (0.026, '240'), (29.0, "{148: '23-Residue C-terminal alpha-helix governs kinetic cooperativity in monomeric human glucokinase,2009', 240: 'Role of connecting loop I in catalysis and allosteric regulation of human glucokinase,2014'}"), (0.042, '240'), (29.0, "{148: '23-Residue C-terminal alpha-helix governs kinetic cooperativity in monomeric human glucokinase,2009', 240: 'Role of connecting loop I in catalysis and allosteric regulation of human glucokinase,2014'}"), (40.1, '240')]
2.7.1.119	Streptomyces hygroscopicus	6IY9.pdb	mol_810.sdf	7.5	45°C	[(2.5, '3'), (5.6, '3'), (5.6, '3'), (2.5, '3')]
2.7.1.25	Arabidopsis thaliana	3UIE.pdb	mol_2606.sdf	7.5	25°C	[(272.0, '{44: \'Nucleotide binding site communication in Arabidopsis thaliana adenosine 5\\x92-phosphosulfate kinase. J. Biol,2012\', 45: \'Redox-linked gating of nucleotide binding by the N-terminal domain of adenosine 5\\x92-phosphosulfate kinase. J. Biol,2013\', 46: "Structural basis and evolution of redox regulation in plant adenosine-5\'-phosphosulfate kinase. Proc. Natl. Acad. Sci,2012"}'), (14.1, '{45: \'Redox-linked gating of nucleotide binding by the N-terminal domain of adenosine 5\\x92-phosphosulfate kinase. J. Biol,2013\', 46: "Structural basis and evolution of redox regulation in plant adenosine-5\'-phosphosulfate kinase. Proc. Natl. Acad. Sci,2012"}'), (14.1, '{45: \'Redox-linked gating of nucleotide binding by the N-terminal domain of adenosine 5\\x92-phosphosulfate kinase. J. Biol,2013\', 46: "Structural basis and evolution of redox regulation in plant adenosine-5\'-phosphosulfate kinase. Proc. Natl. Acad. Sci,2012"}'), (272.0, '{44: \'Nucleotide binding site communication in Arabidopsis thaliana adenosine 5\\x92-phosphosulfate kinase. J. Biol,2012\', 45: \'Redox-linked gating of nucleotide binding by the N-terminal domain of adenosine 5\\x92-phosphosulfate kinase. J. Biol,2013\', 46: "Structural basis and evolution of redox regulation in plant adenosine-5\'-phosphosulfate kinase. Proc. Natl. Acad. Sci,2012"}')]
2.7.1.26	Corynebacterium ammoniagenes	5A89.pdb	mol_810.sdf	7	25°C	[(2.6, '35'), (2.67, '38'), (2.6, '35'), (6.8, '35'), (2.6, '35'), (2.17, '38'), (2.67, '38'), (2.6, '35'), (2.67, '38'), (6.8, '35'), (2.67, '38'), (2.17, '38'), (6.8, '35'), (2.6, '35'), (6.8, '35'), (2.67, '38'), (6.8, '35'), (2.17, '38'), (2.17, '38'), (2.6, '35'), (2.17, '38'), (2.67, '38'), (2.17, '38'), (6.8, '35')]
2.7.1.32	Homo sapiens	5FTG.pdb	mol_810.sdf	7.5	37°C	[(4.5, '92'), (26.5, '92'), (26.5, '92'), (4.5, '92')]
2.7.1.32	Homo sapiens	5FTG.pdb	mol_530.sdf	7.5	37°C	[(21.3, '99'), (19.5, '99'), (21.3, '99'), (91.1, '92'), (21.3, '99'), (71.0, "{76: 'Kinetic and mechanistic characterisation of choline kinase-alpha. Biochim. Biophys,2013', 92: 'Identification of a unique inhibitor-binding site on choline kinase alpha,2018'}"), (19.5, '99'), (21.3, '99'), (19.5, '99'), (91.1, '92'), (19.5, '99'), (71.0, "{76: 'Kinetic and mechanistic characterisation of choline kinase-alpha. Biochim. Biophys,2013', 92: 'Identification of a unique inhibitor-binding site on choline kinase alpha,2018'}"), (91.1, '92'), (21.3, '99'), (91.1, '92'), (19.5, '99'), (91.1, '92'), (71.0, "{76: 'Kinetic and mechanistic characterisation of choline kinase-alpha. Biochim. Biophys,2013', 92: 'Identification of a unique inhibitor-binding site on choline kinase alpha,2018'}"), (71.0, "{76: 'Kinetic and mechanistic characterisation of choline kinase-alpha. Biochim. Biophys,2013', 92: 'Identification of a unique inhibitor-binding site on choline kinase alpha,2018'}"), (21.3, '99'), (71.0, "{76: 'Kinetic and mechanistic characterisation of choline kinase-alpha. Biochim. Biophys,2013', 92: 'Identification of a unique inhibitor-binding site on choline kinase alpha,2018'}"), (19.5, '99'), (71.0, "{76: 'Kinetic and mechanistic characterisation of choline kinase-alpha. Biochim. Biophys,2013', 92: 'Identification of a unique inhibitor-binding site on choline kinase alpha,2018'}"), (91.1, '92')]
2.7.1.33	Escherichia coli	1SQ5.pdb	mol_2627.sdf	7.6	-----	[(0.28, '78'), (0.89, '78'), (0.89, '78'), (0.28, '78')]
2.7.1.33	Mycobacterium tuberculosis	4BFZ.pdb	mol_810.sdf	<62>	-----	[(0.411, '62'), (0.052, "{62: 'Mycobacterium tuberculosis pantothenate kinase: possible changes in location of ligands during enzyme action. Acta Crystallogr. Sect,2009', 74: 'M. tuberculosis pantothenate kinase: dual substrate specificity and unusual changes in ligand locations. J. Mol,2010'}"), (0.052, "{62: 'Mycobacterium tuberculosis pantothenate kinase: possible changes in location of ligands during enzyme action. Acta Crystallogr. Sect,2009', 74: 'M. tuberculosis pantothenate kinase: dual substrate specificity and unusual changes in ligand locations. J. Mol,2010'}"), (0.411, '62')]
2.7.1.35	Homo sapiens	3KEU.pdb	mol_2522.sdf	7.3	37°C	[(3.3, '43'), (0.5, '34'), (3.3, '43'), (0.97, '68'), (3.3, '43'), (0.8, '34'), (3.3, '43'), (1.42, '43'), (0.5, '34'), (3.3, '43'), (0.5, '34'), (0.97, '68'), (0.5, '34'), (0.8, '34'), (0.5, '34'), (1.42, '43'), (0.97, '68'), (3.3, '43'), (0.97, '68'), (0.5, '34'), (0.97, '68'), (0.8, '34'), (0.97, '68'), (1.42, '43'), (0.8, '34'), (3.3, '43'), (0.8, '34'), (0.5, '34'), (0.8, '34'), (0.97, '68'), (0.8, '34'), (1.42, '43'), (1.42, '43'), (3.3, '43'), (1.42, '43'), (0.5, '34'), (1.42, '43'), (0.97, '68'), (1.42, '43'), (0.8, '34')]
2.7.1.6	Homo sapiens	6Q3X.pdb	mol_810.sdf	7.5	37°C	[(2.1, "{52: '', 54: 'Improving the activity and stability of human galactokinase for therapeutic and biotechnological applications,2018'}"), (1.7, "{51: '', 52: '', 54: 'Improving the activity and stability of human galactokinase for therapeutic and biotechnological applications,2018'}"), (2.1, "{52: '', 54: 'Improving the activity and stability of human galactokinase for therapeutic and biotechnological applications,2018'}"), (6.8, "{52: '', 54: 'Improving the activity and stability of human galactokinase for therapeutic and biotechnological applications,2018'}"), (1.7, "{51: '', 52: '', 54: 'Improving the activity and stability of human galactokinase for therapeutic and biotechnological applications,2018'}"), (2.1, "{52: '', 54: 'Improving the activity and stability of human galactokinase for therapeutic and biotechnological applications,2018'}"), (1.7, "{51: '', 52: '', 54: 'Improving the activity and stability of human galactokinase for therapeutic and biotechnological applications,2018'}"), (6.8, "{52: '', 54: 'Improving the activity and stability of human galactokinase for therapeutic and biotechnological applications,2018'}"), (6.8, "{52: '', 54: 'Improving the activity and stability of human galactokinase for therapeutic and biotechnological applications,2018'}"), (2.1, "{52: '', 54: 'Improving the activity and stability of human galactokinase for therapeutic and biotechnological applications,2018'}"), (6.8, "{52: '', 54: 'Improving the activity and stability of human galactokinase for therapeutic and biotechnological applications,2018'}"), (1.7, "{51: '', 52: '', 54: 'Improving the activity and stability of human galactokinase for therapeutic and biotechnological applications,2018'}")]
2.7.1.74	Homo sapiens	1P5Z.pdb	mol_2655.sdf	-----	-----	[(0.41, '62'), (0.17, '62'), (0.41, '62'), (0.15, '62'), (0.41, '62'), (0.3, "{62: 'Structural basis for the preference of UTP over ATP in human deoxycytidine kinase: Illuminating the role of main-chain reorganization,2006', 79: 'Mimicking phosphorylation of Ser-74 on human deoxycytidine kinase selectively increases catalytic activity for dC and dC analogues,2008'}"), (0.17, '62'), (0.41, '62'), (0.17, '62'), (0.15, '62'), (0.17, '62'), (0.3, "{62: 'Structural basis for the preference of UTP over ATP in human deoxycytidine kinase: Illuminating the role of main-chain reorganization,2006', 79: 'Mimicking phosphorylation of Ser-74 on human deoxycytidine kinase selectively increases catalytic activity for dC and dC analogues,2008'}"), (0.15, '62'), (0.41, '62'), (0.15, '62'), (0.17, '62'), (0.15, '62'), (0.3, "{62: 'Structural basis for the preference of UTP over ATP in human deoxycytidine kinase: Illuminating the role of main-chain reorganization,2006', 79: 'Mimicking phosphorylation of Ser-74 on human deoxycytidine kinase selectively increases catalytic activity for dC and dC analogues,2008'}"), (0.3, "{62: 'Structural basis for the preference of UTP over ATP in human deoxycytidine kinase: Illuminating the role of main-chain reorganization,2006', 79: 'Mimicking phosphorylation of Ser-74 on human deoxycytidine kinase selectively increases catalytic activity for dC and dC analogues,2008'}"), (0.41, '62'), (0.3, "{62: 'Structural basis for the preference of UTP over ATP in human deoxycytidine kinase: Illuminating the role of main-chain reorganization,2006', 79: 'Mimicking phosphorylation of Ser-74 on human deoxycytidine kinase selectively increases catalytic activity for dC and dC analogues,2008'}"), (0.17, '62'), (0.3, "{62: 'Structural basis for the preference of UTP over ATP in human deoxycytidine kinase: Illuminating the role of main-chain reorganization,2006', 79: 'Mimicking phosphorylation of Ser-74 on human deoxycytidine kinase selectively increases catalytic activity for dC and dC analogues,2008'}"), (0.15, '62')]
2.7.1.74	Homo sapiens	1P5Z.pdb	mol_810.sdf	-----	-----	[(0.4, '62'), (0.039, '62'), (0.4, '62'), (0.36, '62'), (0.4, '62'), (0.028, "{62: 'Structural basis for the preference of UTP over ATP in human deoxycytidine kinase: Illuminating the role of main-chain reorganization,2006', 69: 'Structural basis for activation of the therapeutic L-nucleoside analogs 3TC and troxacitabine by human deoxycytidine kinase,2007'}"), (0.039, '62'), (0.4, '62'), (0.039, '62'), (0.36, '62'), (0.039, '62'), (0.028, "{62: 'Structural basis for the preference of UTP over ATP in human deoxycytidine kinase: Illuminating the role of main-chain reorganization,2006', 69: 'Structural basis for activation of the therapeutic L-nucleoside analogs 3TC and troxacitabine by human deoxycytidine kinase,2007'}"), (0.36, '62'), (0.4, '62'), (0.36, '62'), (0.039, '62'), (0.36, '62'), (0.028, "{62: 'Structural basis for the preference of UTP over ATP in human deoxycytidine kinase: Illuminating the role of main-chain reorganization,2006', 69: 'Structural basis for activation of the therapeutic L-nucleoside analogs 3TC and troxacitabine by human deoxycytidine kinase,2007'}"), (0.028, "{62: 'Structural basis for the preference of UTP over ATP in human deoxycytidine kinase: Illuminating the role of main-chain reorganization,2006', 69: 'Structural basis for activation of the therapeutic L-nucleoside analogs 3TC and troxacitabine by human deoxycytidine kinase,2007'}"), (0.4, '62'), (0.028, "{62: 'Structural basis for the preference of UTP over ATP in human deoxycytidine kinase: Illuminating the role of main-chain reorganization,2006', 69: 'Structural basis for activation of the therapeutic L-nucleoside analogs 3TC and troxacitabine by human deoxycytidine kinase,2007'}"), (0.039, '62'), (0.028, "{62: 'Structural basis for the preference of UTP over ATP in human deoxycytidine kinase: Illuminating the role of main-chain reorganization,2006', 69: 'Structural basis for activation of the therapeutic L-nucleoside analogs 3TC and troxacitabine by human deoxycytidine kinase,2007'}"), (0.36, '62')]
2.7.1.74	Homo sapiens	1P5Z.pdb	mol_2322.sdf	7.5	37°C	[(2.1, '81'), (0.37, '81'), (2.1, '81'), (2.13, '83'), (2.1, '81'), (3.1, "{76: 'Systematic exploration of active site mutations on human deoxycytidine kinase substrate specificity,2008'}"), (0.37, '81'), (2.1, '81'), (0.37, '81'), (2.13, '83'), (0.37, '81'), (3.1, "{76: 'Systematic exploration of active site mutations on human deoxycytidine kinase substrate specificity,2008'}"), (2.13, '83'), (2.1, '81'), (2.13, '83'), (0.37, '81'), (2.13, '83'), (3.1, "{76: 'Systematic exploration of active site mutations on human deoxycytidine kinase substrate specificity,2008'}"), (3.1, "{76: 'Systematic exploration of active site mutations on human deoxycytidine kinase substrate specificity,2008'}"), (2.1, '81'), (3.1, "{76: 'Systematic exploration of active site mutations on human deoxycytidine kinase substrate specificity,2008'}"), (0.37, '81'), (3.1, "{76: 'Systematic exploration of active site mutations on human deoxycytidine kinase substrate specificity,2008'}"), (2.13, '83')]
2.7.1.74	Homo sapiens	1P5Z.pdb	mol_2278.sdf	-----	-----	[(2.2, '62'), (0.32, '62'), (2.2, '62'), (0.33, '62'), (2.2, '62'), (2.6, "{62: 'Structural basis for the preference of UTP over ATP in human deoxycytidine kinase: Illuminating the role of main-chain reorganization,2006', 83: 'Extending thymidine kinase activity to the catalytic repertoire of human deoxycytidine kinase,2009'}"), (0.32, '62'), (2.2, '62'), (0.32, '62'), (0.33, '62'), (0.32, '62'), (2.6, "{62: 'Structural basis for the preference of UTP over ATP in human deoxycytidine kinase: Illuminating the role of main-chain reorganization,2006', 83: 'Extending thymidine kinase activity to the catalytic repertoire of human deoxycytidine kinase,2009'}"), (0.33, '62'), (2.2, '62'), (0.33, '62'), (0.32, '62'), (0.33, '62'), (2.6, "{62: 'Structural basis for the preference of UTP over ATP in human deoxycytidine kinase: Illuminating the role of main-chain reorganization,2006', 83: 'Extending thymidine kinase activity to the catalytic repertoire of human deoxycytidine kinase,2009'}"), (2.6, "{62: 'Structural basis for the preference of UTP over ATP in human deoxycytidine kinase: Illuminating the role of main-chain reorganization,2006', 83: 'Extending thymidine kinase activity to the catalytic repertoire of human deoxycytidine kinase,2009'}"), (2.2, '62'), (2.6, "{62: 'Structural basis for the preference of UTP over ATP in human deoxycytidine kinase: Illuminating the role of main-chain reorganization,2006', 83: 'Extending thymidine kinase activity to the catalytic repertoire of human deoxycytidine kinase,2009'}"), (0.32, '62'), (2.6, "{62: 'Structural basis for the preference of UTP over ATP in human deoxycytidine kinase: Illuminating the role of main-chain reorganization,2006', 83: 'Extending thymidine kinase activity to the catalytic repertoire of human deoxycytidine kinase,2009'}"), (0.33, '62')]
2.7.1.74	Homo sapiens	1P5Z.pdb	mol_2322.sdf	-----	-----	[(2.8, '62'), (1.7, '62'), (2.8, '62'), (0.31, '62'), (2.8, '62'), (0.33, '62'), (1.7, '62'), (2.8, '62'), (1.7, '62'), (0.31, '62'), (1.7, '62'), (0.33, '62'), (0.31, '62'), (2.8, '62'), (0.31, '62'), (1.7, '62'), (0.31, '62'), (0.33, '62'), (0.33, '62'), (2.8, '62'), (0.33, '62'), (1.7, '62'), (0.33, '62'), (0.31, '62')]
2.7.1.74	Homo sapiens	1P5Z.pdb	mol_2278.sdf	7.5	37°C	[(0.53, '81'), (2.6, "{62: 'Structural basis for the preference of UTP over ATP in human deoxycytidine kinase: Illuminating the role of main-chain reorganization,2006', 83: 'Extending thymidine kinase activity to the catalytic repertoire of human deoxycytidine kinase,2009'}"), (0.53, '81'), (2.5, "{76: 'Systematic exploration of active site mutations on human deoxycytidine kinase substrate specificity,2008', 81: 'Elucidation of different binding modes of purine nucleosides to human deoxycytidine kinase. J. Med,2008'}"), (0.53, '81'), (3.26, "{76: 'Systematic exploration of active site mutations on human deoxycytidine kinase substrate specificity,2008'}"), (2.6, "{62: 'Structural basis for the preference of UTP over ATP in human deoxycytidine kinase: Illuminating the role of main-chain reorganization,2006', 83: 'Extending thymidine kinase activity to the catalytic repertoire of human deoxycytidine kinase,2009'}"), (0.53, '81'), (2.6, "{62: 'Structural basis for the preference of UTP over ATP in human deoxycytidine kinase: Illuminating the role of main-chain reorganization,2006', 83: 'Extending thymidine kinase activity to the catalytic repertoire of human deoxycytidine kinase,2009'}"), (2.5, "{76: 'Systematic exploration of active site mutations on human deoxycytidine kinase substrate specificity,2008', 81: 'Elucidation of different binding modes of purine nucleosides to human deoxycytidine kinase. J. Med,2008'}"), (2.6, "{62: 'Structural basis for the preference of UTP over ATP in human deoxycytidine kinase: Illuminating the role of main-chain reorganization,2006', 83: 'Extending thymidine kinase activity to the catalytic repertoire of human deoxycytidine kinase,2009'}"), (3.26, "{76: 'Systematic exploration of active site mutations on human deoxycytidine kinase substrate specificity,2008'}"), (2.5, "{76: 'Systematic exploration of active site mutations on human deoxycytidine kinase substrate specificity,2008', 81: 'Elucidation of different binding modes of purine nucleosides to human deoxycytidine kinase. J. Med,2008'}"), (0.53, '81'), (2.5, "{76: 'Systematic exploration of active site mutations on human deoxycytidine kinase substrate specificity,2008', 81: 'Elucidation of different binding modes of purine nucleosides to human deoxycytidine kinase. J. Med,2008'}"), (2.6, "{62: 'Structural basis for the preference of UTP over ATP in human deoxycytidine kinase: Illuminating the role of main-chain reorganization,2006', 83: 'Extending thymidine kinase activity to the catalytic repertoire of human deoxycytidine kinase,2009'}"), (2.5, "{76: 'Systematic exploration of active site mutations on human deoxycytidine kinase substrate specificity,2008', 81: 'Elucidation of different binding modes of purine nucleosides to human deoxycytidine kinase. J. Med,2008'}"), (3.26, "{76: 'Systematic exploration of active site mutations on human deoxycytidine kinase substrate specificity,2008'}"), (3.26, "{76: 'Systematic exploration of active site mutations on human deoxycytidine kinase substrate specificity,2008'}"), (0.53, '81'), (3.26, "{76: 'Systematic exploration of active site mutations on human deoxycytidine kinase substrate specificity,2008'}"), (2.6, "{62: 'Structural basis for the preference of UTP over ATP in human deoxycytidine kinase: Illuminating the role of main-chain reorganization,2006', 83: 'Extending thymidine kinase activity to the catalytic repertoire of human deoxycytidine kinase,2009'}"), (3.26, "{76: 'Systematic exploration of active site mutations on human deoxycytidine kinase substrate specificity,2008'}"), (2.5, "{76: 'Systematic exploration of active site mutations on human deoxycytidine kinase substrate specificity,2008', 81: 'Elucidation of different binding modes of purine nucleosides to human deoxycytidine kinase. J. Med,2008'}")]
2.7.1.74	Homo sapiens	1P5Z.pdb	mol_2559.sdf	7.5	37°C	[(0.01, '69'), (0.102, '69'), (0.01, '69'), (0.049, '69'), (0.01, '69'), (0.179, '69'), (0.102, '69'), (0.01, '69'), (0.102, '69'), (0.049, '69'), (0.102, '69'), (0.179, '69'), (0.049, '69'), (0.01, '69'), (0.049, '69'), (0.102, '69'), (0.049, '69'), (0.179, '69'), (0.179, '69'), (0.01, '69'), (0.179, '69'), (0.102, '69'), (0.179, '69'), (0.049, '69')]
2.7.1.74	Homo sapiens	1P5Z.pdb	mol_810.sdf	7.5	37°C	[(0.033, '69'), (0.012, '69'), (0.033, '69'), (0.03, '69'), (0.033, '69'), (0.095, '69'), (0.012, '69'), (0.033, '69'), (0.012, '69'), (0.03, '69'), (0.012, '69'), (0.095, '69'), (0.03, '69'), (0.033, '69'), (0.03, '69'), (0.012, '69'), (0.03, '69'), (0.095, '69'), (0.095, '69'), (0.033, '69'), (0.095, '69'), (0.012, '69'), (0.095, '69'), (0.03, '69')]
2.7.1.74	Homo sapiens	1P5Z.pdb	mol_2346.sdf	-----	-----	[(0.033, '62'), (0.044, '62'), (0.033, '62'), (0.088, '62'), (0.033, '62'), (0.049, '62'), (0.044, '62'), (0.033, '62'), (0.044, '62'), (0.088, '62'), (0.044, '62'), (0.049, '62'), (0.088, '62'), (0.033, '62'), (0.088, '62'), (0.044, '62'), (0.088, '62'), (0.049, '62'), (0.049, '62'), (0.033, '62'), (0.049, '62'), (0.044, '62'), (0.049, '62'), (0.088, '62')]
2.7.1.74	Homo sapiens	1P5Z.pdb	mol_2559.sdf	-----	-----	[(0.041, '62'), (0.075, '62'), (0.041, '62'), (0.093, '62'), (0.041, '62'), (0.031, '62'), (0.075, '62'), (0.041, '62'), (0.075, '62'), (0.093, '62'), (0.075, '62'), (0.031, '62'), (0.093, '62'), (0.041, '62'), (0.093, '62'), (0.075, '62'), (0.093, '62'), (0.031, '62'), (0.031, '62'), (0.041, '62'), (0.031, '62'), (0.075, '62'), (0.031, '62'), (0.093, '62')]
2.7.4.22	Helicobacter pylori	4A7W.pdb	mol_2344.sdf	7.4	30°C	[(117.9, '23'), (545.2, '23'), (545.2, '23'), (117.9, '23')]
2.7.4.22	Helicobacter pylori	4A7W.pdb	mol_810.sdf	7.4	30°C	[(189.6, '23'), (436.2, '23'), (436.2, '23'), (189.6, '23')]
2.7.4.3	Homo sapiens	2C95.pdb	mol_2349.sdf	8	37°C	[(842.0, '86'), (0.21, "{86: 'Erythrocyte adenylate kinase deficiency: characterization of recombinant mutant forms and relationship with nonspherocytic hemolytic anemia. Exp,2007'}"), (0.21, "{86: 'Erythrocyte adenylate kinase deficiency: characterization of recombinant mutant forms and relationship with nonspherocytic hemolytic anemia. Exp,2007'}"), (842.0, '86')]
2.7.4.3	Homo sapiens	2C95.pdb	mol_810.sdf	8	37°C	[(879.0, '86'), (0.17, "{86: 'Erythrocyte adenylate kinase deficiency: characterization of recombinant mutant forms and relationship with nonspherocytic hemolytic anemia. Exp,2007'}"), (0.17, "{86: 'Erythrocyte adenylate kinase deficiency: characterization of recombinant mutant forms and relationship with nonspherocytic hemolytic anemia. Exp,2007'}"), (879.0, '86')]
2.7.4.3	Homo sapiens	2C95.pdb	mol_810.sdf	-----	37°C	[(879.5, '86'), (0.17, "{86: 'Erythrocyte adenylate kinase deficiency: characterization of recombinant mutant forms and relationship with nonspherocytic hemolytic anemia. Exp,2007'}"), (0.17, "{86: 'Erythrocyte adenylate kinase deficiency: characterization of recombinant mutant forms and relationship with nonspherocytic hemolytic anemia. Exp,2007'}"), (879.5, '86')]
2.7.4.3	Homo sapiens	2C95.pdb	mol_2349.sdf	-----	37°C	[(842.3, '86'), (0.21, "{86: 'Erythrocyte adenylate kinase deficiency: characterization of recombinant mutant forms and relationship with nonspherocytic hemolytic anemia. Exp,2007'}"), (0.21, "{86: 'Erythrocyte adenylate kinase deficiency: characterization of recombinant mutant forms and relationship with nonspherocytic hemolytic anemia. Exp,2007'}"), (842.3, '86')]
2.7.7.1	Homo sapiens	1NUP.pdb	mol_2776.sdf	7.5	37°C	[(3.3, '38'), (7.2, '38'), (3.3, '38'), (18.6, '38'), (7.2, '38'), (3.3, '38'), (7.2, '38'), (18.6, '38'), (18.6, '38'), (3.3, '38'), (18.6, '38'), (7.2, '38')]
